src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,packets_per_second,bytes_per_second,avg_packet_size,min_packet_size,max_packet_size,iat_mean,iat_std,iat_min,iat_max,syn_count,ack_count,fin_count,rst_count,psh_count,label
10.0.1.3,10.0.2.4,56992,22,6,23.1651,69,80454,2.98,3473.06,1166.0,607,1409,0.340664,0.060994,0.121032,0.645554,3,59,0,0,0,normal
10.0.2.1,10.0.1.1,48338,27017,6,3.0778,9,6894,2.92,2239.94,766.0,371,1035,0.38472,0.042623,0.063744,0.690084,2,1,0,0,0,normal
10.0.2.2,10.0.1.3,52620,230,6,0.4699,2,120,4.26,255.4,60.0,19,116,0.469857,0.05271,0.140785,1.068397,2,0,0,1,0,portscan
10.0.1.2,10.0.1.3,34957,202,6,0.2495,3,180,12.02,721.32,60.0,26,109,0.124771,0.014134,0.047349,0.334602,3,0,0,0,0,portscan
10.0.1.4,10.0.1.3,59384,5432,6,17.898,14,7826,0.78,437.25,559.0,399,1052,1.376772,0.396165,0.505241,2.866831,1,14,0,0,0,normal
10.0.2.4,10.0.2.2,65012,718,6,0.1851,2,120,10.8,648.2,60.0,39,107,0.185129,0.07615,0.038915,0.48721,2,0,0,0,0,portscan
10.0.2.4,10.0.1.2,40096,6379,6,9.4911,84,108948,8.85,11479.02,1297.0,643,2133,0.11435,0.01627,0.024798,0.235312,2,20,0,0,0,normal
10.0.1.4,10.0.2.1,0,0,1,0.2245,5,320,22.27,1425.56,64.0,44,82,0.056118,0.012337,0.00679,0.090077,0,0,0,0,0,normal
10.0.1.4,10.0.1.1,0,0,1,0.7128,2,238,2.81,333.91,119.0,60,162,0.712776,0.098458,0.342197,1.436991,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,5881,80,6,10.9255,853,51180,78.07,4684.46,60.0,38,112,0.012823,0.005478,0.004236,0.021783,853,0,0,0,0,ddos
10.0.1.2,10.0.1.3,32887,23,6,5.3732,47,21526,8.75,4006.14,458.0,212,906,0.11681,0.029034,0.034407,0.294357,10,9,3,13,0,bruteforce
10.0.2.1,10.0.2.3,0,0,1,1.2322,3,375,2.43,304.34,125.0,46,179,0.616096,0.188882,0.102733,1.700132,0,0,0,0,0,normal
10.0.1.1,10.0.1.3,0,0,1,0.3207,1,72,3.12,224.5,72.0,32,114,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.2.3,10.0.1.1,44644,3306,6,24.707,54,29646,2.19,1199.9,549.0,307,773,0.46617,0.120083,0.126216,1.203681,2,7,0,0,0,normal
10.0.2.3,10.0.1.1,43855,80,6,21.1778,15,4320,0.71,203.99,288.0,162,532,1.512703,0.219851,0.629185,3.414746,2,6,0,0,0,normal
10.0.1.4,10.0.2.4,42704,266,6,0.3216,3,180,9.33,559.71,60.0,21,85,0.160796,0.07735,0.019137,0.358782,3,0,0,3,0,portscan
10.0.1.4,10.0.2.2,56046,22,6,20.2798,775,46500,38.22,2292.92,60.0,46,94,0.026201,0.006712,0.011065,0.061948,775,0,0,0,0,ddos
10.0.2.4,10.0.1.4,65013,8080,6,5.7856,76,63460,13.14,10968.52,835.0,575,1014,0.077142,0.028615,0.028146,0.162885,1,49,0,0,0,normal
10.0.1.2,10.0.2.4,0,0,1,24.4195,130,9490,5.32,388.62,73.0,44,93,0.189298,0.029175,0.071132,0.511029,0,0,0,0,0,ddos
10.0.1.1,10.0.2.4,37625,514,17,3.883,9,585,2.32,150.66,65.0,40,129,0.485379,0.123107,0.152537,1.432294,0,0,0,0,0,normal
10.0.1.2,10.0.2.3,38980,137,6,0.2887,3,180,10.39,623.44,60.0,25,102,0.14436,0.037795,0.02367,0.223637,3,0,0,1,0,portscan
10.0.2.1,10.0.1.3,0,0,1,1.8988,3,312,1.58,164.31,104.0,53,165,0.949402,0.359905,0.296149,2.259863,0,0,0,0,0,normal
10.0.1.1,10.0.1.2,43957,21,6,4.9309,25,4275,5.07,866.97,171.0,131,249,0.205456,0.068632,0.073856,0.378147,19,6,5,12,0,bruteforce
10.0.1.2,10.0.1.1,53718,5432,6,6.7079,99,17424,14.76,2597.52,176.0,52,296,0.068448,0.014711,0.007448,0.11892,3,89,0,0,0,normal
10.0.2.3,10.0.1.3,37242,443,6,9.2175,52,16796,5.64,1822.18,323.0,197,637,0.180736,0.053942,0.018713,0.531375,2,10,0,0,0,normal
10.0.1.1,10.0.1.3,49954,123,17,4.4875,11,4609,2.45,1027.08,419.0,162,807,0.448747,0.111074,0.079585,0.913005,0,0,0,0,0,normal
10.0.1.2,10.0.1.3,56283,3389,6,9.5041,33,14487,3.47,1524.29,439.0,229,544,0.297002,0.075561,0.083004,0.83251,18,3,5,12,0,bruteforce
10.0.1.3,10.0.2.4,45680,949,6,0.3771,2,120,5.3,318.24,60.0,43,73,0.377072,0.178104,0.043544,1.042868,2,0,0,0,0,portscan
10.0.2.1,10.0.1.2,51146,443,6,6.0376,93,71052,15.4,11768.3,764.0,417,1149,0.065626,0.010136,0.028281,0.144443,2,15,0,0,0,normal
10.0.2.3,10.0.1.4,48453,8080,6,9.192,37,6216,4.03,676.24,168.0,54,303,0.255334,0.112907,0.042709,0.598003,1,7,0,0,0,normal
10.0.1.4,10.0.1.3,41936,22,6,3.3006,36,7092,10.91,2148.72,197.0,97,291,0.094302,0.037544,0.009932,0.267264,1,9,0,0,0,normal
10.0.2.4,10.0.2.2,56537,76,6,0.3174,3,180,9.45,567.12,60.0,30,102,0.158698,0.054622,0.054224,0.288024,3,0,0,1,0,portscan
10.0.1.3,10.0.1.4,47822,6379,6,9.4128,35,32620,3.72,3465.5,932.0,654,1671,0.276847,0.077699,0.135689,0.581194,2,10,0,0,0,normal
10.0.1.1,10.0.1.3,49740,3389,6,1.774,15,3285,8.46,1851.71,219.0,85,284,0.126717,0.019331,0.054552,0.253346,11,0,2,5,0,bruteforce
10.0.1.2,10.0.2.1,0,0,1,13.1949,233,15145,17.66,1147.79,65.0,39,115,0.056875,0.008992,0.024533,0.086568,0,0,0,0,0,ddos
10.0.2.1,10.0.1.1,0,0,1,0.5697,5,420,8.78,737.29,84.0,35,144,0.142414,0.033002,0.061235,0.407737,0,0,0,0,0,normal
10.0.1.3,10.0.2.3,11600,8080,6,59.1758,696,41760,11.76,705.69,60.0,31,119,0.085145,0.029723,0.030433,0.212063,696,0,0,0,0,ddos
10.0.2.3,10.0.1.1,46953,6379,6,14.4016,83,82834,5.76,5751.7,998.0,649,1716,0.17563,0.027003,0.086294,0.414736,2,72,0,0,0,normal
10.0.1.3,10.0.1.4,32956,22,6,9.3146,90,22050,9.66,2367.24,245.0,104,420,0.104659,0.038905,0.020586,0.306427,2,72,0,0,0,normal
10.0.1.4,10.0.1.3,33686,8080,6,8.5254,66,35772,7.74,4195.91,542.0,420,665,0.131161,0.020011,0.030498,0.25997,3,43,0,0,0,normal
10.0.2.1,10.0.2.4,0,0,1,1.1943,5,345,4.19,288.88,69.0,33,126,0.298564,0.079658,0.093631,0.717966,0,0,0,0,0,normal
10.0.2.3,10.0.1.4,0,0,1,1.4277,5,560,3.5,392.23,112.0,61,208,0.356934,0.174949,0.099097,1.068467,0,0,0,0,0,normal
10.0.1.2,10.0.1.3,35256,123,17,4.5909,2,570,0.44,124.16,285.0,119,480,4.590932,1.222092,1.72049,11.421173,0,0,0,0,0,normal
10.0.2.4,10.0.2.2,44515,5432,6,5.2646,49,15925,9.31,3024.92,325.0,257,611,0.109679,0.02911,0.020022,0.213827,1,30,0,0,0,normal
10.0.2.2,10.0.2.1,41427,80,6,8.0314,27,13176,3.36,1640.56,488.0,293,944,0.308901,0.06924,0.050786,0.731089,2,27,0,0,0,normal
10.0.2.1,10.0.2.3,35084,986,6,0.2194,3,180,13.68,820.59,60.0,25,92,0.109677,0.027952,0.016459,0.236793,3,0,0,1,0,portscan
10.0.2.4,10.0.2.2,51815,161,17,0.1171,5,2200,42.7,18787.38,440.0,338,658,0.029275,0.008242,0.008709,0.048432,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,36553,61880,17,6.8284,733,596662,107.35,87379.73,814.0,408,1120,0.009328,0.001016,0.003993,0.022761,0,0,0,0,0,ddos
10.0.2.2,10.0.2.1,63599,123,17,2.8245,4,980,1.42,346.97,245.0,115,340,0.941488,0.110891,0.113108,2.813752,0,0,0,0,0,normal
10.0.1.3,10.0.2.4,34519,49358,17,33.1735,710,947140,21.4,28551.12,1334.0,507,1616,0.046789,0.01172,0.009864,0.086827,0,0,0,0,0,ddos
10.0.1.2,10.0.2.2,49303,161,17,1.7713,15,4005,8.47,2261.09,267.0,192,406,0.126519,0.021868,0.051577,0.247349,0,0,0,0,0,normal
10.0.1.3,10.0.2.3,54765,8080,6,44.5997,790,47400,17.71,1062.79,60.0,24,90,0.056527,0.012033,0.010953,0.117066,790,0,0,0,0,ddos
10.0.2.4,10.0.1.4,57440,27017,6,29.513,28,10724,0.95,363.37,383.0,152,476,1.093074,0.240024,0.279598,2.166562,3,5,0,0,0,normal
10.0.1.1,10.0.2.2,32956,22,6,48.5812,831,49860,17.11,1026.32,60.0,30,104,0.058532,0.017255,0.020771,0.095904,831,0,0,0,0,ddos
10.0.1.2,10.0.2.3,63597,6379,6,21.2031,86,111542,4.06,5260.64,1297.0,415,2152,0.249449,0.026443,0.120747,0.590127,2,4,0,0,0,normal
10.0.1.2,10.0.1.4,63104,22,6,8.0729,38,18050,4.71,2235.87,475.0,352,734,0.218187,0.069602,0.054907,0.578106,8,4,5,11,0,bruteforce
10.0.1.3,10.0.2.1,1854,80,6,43.9489,594,35640,13.52,810.94,60.0,44,103,0.074113,0.02914,0.017491,0.125975,594,0,0,0,0,ddos
10.0.2.4,10.0.1.1,0,0,1,1.3879,4,316,2.88,227.68,79.0,51,122,0.462642,0.154072,0.134117,0.955031,0,0,0,0,0,normal
10.0.2.3,10.0.1.4,55820,3306,6,16.3775,54,51732,3.3,3158.72,958.0,418,1521,0.30901,0.129768,0.141874,0.689816,3,35,0,0,0,normal
10.0.1.1,10.0.1.3,46072,3306,6,13.453,78,22542,5.8,1675.61,289.0,204,569,0.174715,0.021165,0.063091,0.511232,1,7,0,0,0,normal
10.0.2.1,10.0.1.4,51135,6379,6,4.2833,33,42273,7.7,9869.36,1281.0,636,2240,0.133852,0.038995,0.042338,0.301663,3,28,0,0,0,normal
10.0.1.1,10.0.1.3,64260,80,6,21.8114,29,38309,1.33,1756.37,1321.0,653,1606,0.778979,0.205461,0.137495,1.931794,2,19,0,0,0,normal
10.0.2.3,10.0.2.1,40003,943,6,0.2937,2,120,6.81,408.57,60.0,28,76,0.293706,0.038798,0.0617,0.787896,2,0,0,0,0,portscan
10.0.1.2,10.0.1.1,40818,123,17,1.5948,2,332,1.25,208.17,166.0,59,329,1.594844,0.393473,0.779264,4.047614,0,0,0,0,0,normal
10.0.2.1,10.0.1.2,65421,775,6,0.3555,1,60,2.81,168.78,60.0,31,86,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.2.2,10.0.2.1,0,0,1,0.5507,2,138,3.63,250.61,69.0,33,84,0.550653,0.130291,0.06107,1.003556,0,0,0,0,0,normal
10.0.1.1,10.0.2.3,0,0,1,27.5467,188,18236,6.82,662.0,97.0,48,121,0.147308,0.02139,0.061363,0.432778,0,0,0,0,0,ddos
10.0.2.3,10.0.1.2,0,0,1,0.4586,1,86,2.18,187.51,86.0,28,148,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.2,10.0.2.3,61370,8080,6,5.0415,10,11980,1.98,2376.27,1198.0,500,1735,0.560169,0.113071,0.216749,0.895772,3,4,0,0,0,normal
10.0.2.2,10.0.2.4,36957,277,6,0.2313,1,60,4.32,259.43,60.0,45,108,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.1.4,10.0.2.2,33012,514,17,2.1621,10,530,4.63,245.13,53.0,16,77,0.240236,0.085102,0.119252,0.362554,0,0,0,0,0,normal
10.0.1.1,10.0.2.1,35952,80,6,19.7802,89,28569,4.5,1444.32,321.0,184,507,0.224776,0.084493,0.05995,0.465371,1,7,0,0,0,normal
10.0.1.2,10.0.2.2,40429,22,6,10.0099,25,32300,2.5,3226.8,1292.0,918,2178,0.41708,0.045132,0.084555,0.970282,2,15,0,0,0,normal
10.0.1.3,10.0.2.1,0,0,1,0.9249,3,246,3.24,265.98,82.0,40,125,0.462438,0.095454,0.191191,0.958936,0,0,0,0,0,normal
10.0.1.4,10.0.2.3,48619,80,6,4.6724,93,72447,19.9,15505.16,779.0,606,1123,0.050787,0.012882,0.01236,0.098419,1,20,0,0,0,normal
10.0.1.2,10.0.2.4,24295,16666,17,50.8816,1527,1042941,30.01,20497.41,683.0,515,1116,0.033343,0.015744,0.012376,0.098813,0,0,0,0,0,ddos
10.0.1.2,10.0.2.4,0,0,1,29.3513,115,12420,3.92,423.15,108.0,63,181,0.257467,0.076768,0.123155,0.735892,0,0,0,0,0,ddos
10.0.1.4,10.0.2.1,58048,22,6,17.625,78,112242,4.43,6368.33,1439.0,1124,2714,0.228896,0.039341,0.10102,0.41104,3,57,0,0,0,normal
10.0.2.1,10.0.2.2,49198,403,6,0.264,1,60,3.79,227.3,60.0,35,89,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.1,10.0.2.4,45001,123,17,3.7049,11,1529,2.97,412.7,139.0,73,259,0.370491,0.101129,0.097072,0.636014,0,0,0,0,0,normal
10.0.1.1,10.0.2.4,21434,6292,17,51.7527,1255,1224880,24.25,23667.93,976.0,390,1704,0.04127,0.014127,0.012889,0.062941,0,0,0,0,0,ddos
10.0.1.3,10.0.1.4,57124,3306,6,18.8861,32,5536,1.69,293.13,173.0,135,256,0.609229,0.228887,0.288035,1.224205,1,22,0,0,0,normal
10.0.1.2,10.0.1.3,39545,443,6,4.1192,63,83160,15.29,20188.45,1320.0,953,2547,0.066439,0.013606,0.011444,0.107369,1,19,0,0,0,normal
10.0.1.4,10.0.2.3,33950,514,17,3.0815,10,1570,3.25,509.49,157.0,68,264,0.342387,0.084079,0.149915,0.614042,0,0,0,0,0,normal
10.0.2.4,10.0.2.1,0,0,1,1.7733,1,117,0.56,65.98,117.0,69,184,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.3,10.0.2.2,27497,443,6,43.0979,741,44460,17.19,1031.61,60.0,29,98,0.05824,0.027312,0.028564,0.128612,741,0,0,0,0,ddos
10.0.1.3,10.0.2.1,0,0,1,0.5712,1,92,1.75,161.07,92.0,29,182,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.1.3,10.0.1.4,63179,53,17,0.4053,20,3220,49.34,7944.21,161.0,114,256,0.021333,0.008233,0.010417,0.057637,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,0,0,1,1.7736,2,152,1.13,85.7,76.0,38,126,1.773554,0.35474,0.251156,3.421328,0,0,0,0,0,normal
10.0.1.4,10.0.2.2,34053,27017,6,26.3052,63,50148,2.39,1906.39,796.0,342,1555,0.424277,0.05759,0.069363,0.752493,3,9,0,0,0,normal
10.0.2.3,10.0.1.1,33361,6379,6,10.1222,23,19297,2.27,1906.4,839.0,257,1226,0.460102,0.141336,0.138728,1.275842,2,17,0,0,0,normal
10.0.2.3,10.0.2.1,64033,123,17,4.8593,18,5814,3.7,1196.48,323.0,113,407,0.285839,0.080745,0.054285,0.440621,0,0,0,0,0,normal
10.0.1.1,10.0.2.1,35248,230,6,0.0359,3,180,83.51,5010.39,60.0,33,95,0.017963,0.003858,0.004283,0.050912,3,0,0,2,0,portscan
10.0.2.3,10.0.2.1,36665,22,6,9.4826,65,43355,6.85,4572.05,667.0,266,984,0.148166,0.060751,0.070964,0.277459,2,46,0,0,0,normal
10.0.1.4,10.0.1.2,59474,53,17,3.2115,17,3774,5.29,1175.15,222.0,149,402,0.200719,0.090988,0.097427,0.575978,0,0,0,0,0,normal
10.0.2.1,10.0.2.4,0,0,1,1.2376,1,96,0.81,77.57,96.0,62,148,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.2.3,10.0.1.3,44295,639,6,0.2147,1,60,4.66,279.5,60.0,22,114,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.1,10.0.1.3,42048,3389,6,7.9596,16,6288,2.01,789.99,393.0,181,759,0.530643,0.106182,0.210683,1.285029,8,2,5,11,0,bruteforce
10.0.1.3,10.0.2.4,0,0,1,18.1815,145,17690,7.98,972.97,122.0,61,228,0.126261,0.023541,0.032647,0.275132,0,0,0,0,0,ddos
10.0.1.2,10.0.1.4,47071,22,6,3.18,47,13066,14.78,4108.78,278.0,154,395,0.069131,0.032358,0.008362,0.182857,13,1,1,10,0,bruteforce
10.0.1.2,10.0.2.4,40309,443,6,9.1212,17,20128,1.86,2206.73,1184.0,898,1454,0.570074,0.101985,0.154751,1.635291,3,6,0,0,0,normal
10.0.1.4,10.0.1.2,51697,3306,6,1.531,69,8418,45.07,5498.52,122.0,42,153,0.022514,0.010056,0.004624,0.040231,2,33,0,0,0,normal
10.0.1.4,10.0.2.2,52888,23,6,4.0433,25,8075,6.18,1997.13,323.0,196,397,0.168471,0.034965,0.027573,0.26901,17,6,1,8,0,bruteforce
10.0.1.2,10.0.1.1,0,0,1,1.1379,3,297,2.64,261.01,99.0,58,161,0.568951,0.178406,0.250747,1.158413,0,0,0,0,0,normal
10.0.1.1,10.0.2.2,42293,22,6,42.1884,753,45180,17.85,1070.91,60.0,47,110,0.056102,0.027602,0.010604,0.128975,753,0,0,0,0,ddos
10.0.2.4,10.0.1.2,44999,27017,6,8.8861,34,47396,3.83,5333.7,1394.0,691,2380,0.269277,0.079119,0.103206,0.553246,1,18,0,0,0,normal
10.0.1.4,10.0.1.3,0,0,1,0.5772,4,404,6.93,699.89,101.0,36,152,0.192412,0.030212,0.058691,0.347944,0,0,0,0,0,normal
10.0.1.2,10.0.2.4,0,0,1,19.4607,463,32410,23.79,1665.41,70.0,43,117,0.042123,0.011749,0.016063,0.089981,0,0,0,0,0,ddos
10.0.1.2,10.0.2.3,41448,80,6,22.474,34,20774,1.51,924.36,611.0,476,1014,0.681029,0.254451,0.104323,1.244379,3,5,0,0,0,normal
10.0.1.1,10.0.2.2,0,0,1,0.7778,1,102,1.29,131.14,102.0,32,180,0.0,0.0,0.0,0.0,0,0,0,0,0,normal
10.0.2.4,10.0.2.1,60362,27017,6,11.4519,84,84168,7.34,7349.68,1002.0,419,1402,0.137975,0.017726,0.019422,0.29094,1,12,0,0,0,normal
10.0.1.3,10.0.2.4,33449,6379,6,2.6488,22,14256,8.31,5382.06,648.0,263,1277,0.126133,0.044515,0.033313,0.358667,1,8,0,0,0,normal
10.0.2.2,10.0.2.1,59590,6379,6,29.0457,6,8526,0.21,293.54,1421.0,891,1767,5.80915,0.750977,2.331403,11.304702,2,1,0,0,0,normal
10.0.2.3,10.0.2.2,64255,5432,6,16.0117,91,92547,5.68,5779.96,1017.0,449,1720,0.177908,0.064486,0.077043,0.394172,3,67,0,0,0,normal
10.0.1.2,10.0.2.3,0,0,1,29.386,137,9316,4.66,317.02,68.0,53,130,0.216073,0.065195,0.093328,0.595625,0,0,0,0,0,ddos
10.0.2.1,10.0.2.2,65296,691,6,0.4193,2,120,4.77,286.21,60.0,20,101,0.419269,0.188583,0.148362,0.886657,2,0,0,0,0,portscan
10.0.2.1,10.0.1.4,60425,161,17,0.6623,5,1540,7.55,2325.29,308.0,173,416,0.165571,0.063291,0.064512,0.334466,0,0,0,0,0,normal
10.0.1.2,10.0.2.4,34401,3306,6,5.3321,72,39816,13.5,7467.25,553.0,213,934,0.0751,0.02255,0.013712,0.149684,1,58,0,0,0,normal
10.0.1.4,10.0.2.4,0,0,1,1.2176,5,530,4.11,435.3,106.0,75,170,0.304389,0.145986,0.14702,0.789362,0,0,0,0,0,normal
10.0.2.2,10.0.1.2,34885,53,17,2.4707,5,2030,2.02,821.63,406.0,309,625,0.617676,0.062069,0.090021,1.792471,0,0,0,0,0,normal
10.0.1.3,10.0.1.2,38912,3306,6,8.6268,35,15400,4.06,1785.13,440.0,153,700,0.25373,0.026637,0.072598,0.669256,3,29,0,0,0,normal
10.0.1.3,10.0.1.1,54147,3306,6,29.5766,92,118588,3.11,4009.52,1289.0,509,1750,0.325018,0.16196,0.105831,0.770728,2,91,0,0,0,normal
10.0.1.3,10.0.1.2,35920,261,6,0.0383,3,180,78.35,4700.91,60.0,42,112,0.019145,0.005313,0.003506,0.05208,3,0,0,0,0,portscan
10.0.1.1,10.0.2.1,48579,359,6,0.4552,3,180,6.59,395.4,60.0,18,75,0.227617,0.097017,0.055926,0.621666,3,0,0,3,0,portscan
10.0.1.4,10.0.2.3,55775,3306,6,5.8606,91,99281,15.53,16940.3,1091.0,561,1353,0.065118,0.02925,0.029694,0.195135,3,73,0,0,0,normal
10.0.1.1,10.0.2.1,63411,80,6,22.883,614,36840,26.83,1609.93,60.0,20,85,0.037329,0.009276,0.011759,0.104153,614,0,0,0,0,ddos
10.0.1.2,10.0.1.1,47797,23,6,8.3761,17,1768,2.03,211.08,104.0,62,201,0.523509,0.120902,0.187201,0.908862,20,5,4,15,0,bruteforce
10.0.2.4,10.0.1.2,63986,3306,6,9.8884,64,34944,6.47,3533.85,546.0,268,959,0.156958,0.029987,0.055039,0.386733,1,27,0,0,0,normal
10.0.1.1,10.0.2.3,0,0,1,12.3952,398,34626,32.11,2793.5,87.0,68,121,0.031222,0.005708,0.004299,0.090221,0,0,0,0,0,ddos
10.0.1.3,10.0.2.4,1039,8080,6,23.1986,683,40980,29.44,1766.48,60.0,28,73,0.034016,0.011174,0.01406,0.084598,683,0,0,0,0,ddos
10.0.1.2,10.0.1.3,52111,123,17,3.2614,17,5814,5.21,1782.66,342.0,106,651,0.203838,0.074766,0.045456,0.396747,0,0,0,0,0,normal
10.0.1.4,10.0.1.3,53648,80,6,11.2694,88,114312,7.81,10143.62,1299.0,883,2437,0.129533,0.053855,0.034622,0.230904,2,10,0,0,0,normal
10.0.2.3,10.0.2.2,65156,514,17,2.4535,12,1500,4.89,611.38,125.0,92,207,0.223041,0.11149,0.061365,0.665983,0,0,0,0,0,normal
10.0.1.1,10.0.2.4,45306,901,6,0.4248,1,60,2.35,141.25,60.0,34,93,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.3,10.0.1.1,40594,53,17,3.5819,15,5640,4.19,1574.59,376.0,273,648,0.25585,0.057744,0.113381,0.490264,0,0,0,0,0,normal
10.0.2.1,10.0.2.4,42641,165,6,0.051,1,60,19.6,1176.02,60.0,29,106,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.2.4,10.0.2.3,57632,80,6,3.8444,12,12396,3.12,3224.43,1033.0,616,1300,0.34949,0.08128,0.078247,0.546817,2,10,0,0,0,normal
10.0.2.2,10.0.2.3,51988,730,6,0.1813,1,60,5.52,330.93,60.0,34,105,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.2,10.0.2.3,35134,443,6,5.3129,931,55860,175.24,10514.1,60.0,24,114,0.005713,0.001728,0.001627,0.012217,931,0,0,0,0,ddos
10.0.1.2,10.0.2.4,24130,14870,17,40.3961,700,975100,17.33,24138.45,1393.0,936,2093,0.057791,0.011481,0.018944,0.163309,0,0,0,0,0,ddos
10.0.2.4,10.0.2.1,58746,443,6,3.5572,91,117754,25.58,33103.43,1294.0,886,2132,0.039524,0.009982,0.018974,0.069699,3,23,0,0,0,normal
10.0.1.2,10.0.2.1,59878,80,6,13.8279,931,55860,67.33,4039.65,60.0,29,97,0.014869,0.002247,0.003748,0.027936,931,0,0,0,0,ddos
10.0.1.1,10.0.2.4,38026,3306,6,8.3716,38,48906,4.54,5841.86,1287.0,909,2384,0.226261,0.038975,0.039817,0.616578,3,19,0,0,0,normal
10.0.2.3,10.0.2.1,61561,22,6,3.5952,47,13395,13.07,3725.81,285.0,155,450,0.078156,0.008471,0.036867,0.223642,10,7,2,13,0,bruteforce
10.0.1.1,10.0.2.4,21057,22,6,16.2124,440,26400,27.14,1628.38,60.0,43,93,0.03693,0.016052,0.003906,0.087155,440,0,0,0,0,ddos
10.0.2.1,10.0.1.3,37049,548,6,0.3455,1,60,2.89,173.67,60.0,25,89,0.0,0.0,0.0,0.0,1,0,0,0,0,portscan
10.0.1.4,10.0.2.4,0,0,1,0.8383,3,252,3.58,300.62,84.0,55,144,0.419134,0.052916,0.142996,0.864653,0,0,0,0,0,normal
10.0.2.2,10.0.2.4,36369,3306,6,26.4215,23,15433,0.87,584.11,671.0,337,1169,1.200976,0.354626,0.386574,2.733282,2,3,0,0,0,normal
10.0.2.4,10.0.2.3,44238,3389,6,3.7144,12,1956,3.23,526.6,163.0,56,287,0.33767,0.100075,0.087227,0.577268,15,0,0,13,0,bruteforce
10.0.1.3,10.0.2.3,0,0,1,5.9494,413,42126,69.42,7080.66,102.0,40,138,0.01444,0.005069,0.002508,0.026303,0,0,0,0,0,ddos
10.0.1.2,10.0.2.4,0,0,1,27.4546,387,37539,14.1,1367.31,97.0,55,184,0.071126,0.032953,0.020179,0.138056,0,0,0,0,0,ddos
10.0.2.4,10.0.1.4,62471,23,6,4.9052,21,9786,4.28,1995.01,466.0,140,565,0.245261,0.115169,0.076762,0.369327,19,4,1,13,0,bruteforce
10.0.2.1,10.0.1.3,38674,298,6,0.4006,1,60,2.5,149.79,60.0,34,91,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.2.1,10.0.1.3,53911,443,6,19.6806,32,24000,1.63,1219.48,750.0,249,1163,0.634857,0.313544,0.243523,1.900977,3,13,0,0,0,normal
10.0.2.2,10.0.2.4,33102,161,17,4.9284,9,1197,1.83,242.88,133.0,81,233,0.616054,0.073446,0.297594,1.608417,0,0,0,0,0,normal
10.0.1.1,10.0.2.2,6280,17899,17,41.0524,1322,770726,32.2,18774.18,583.0,316,706,0.031077,0.006344,0.013339,0.046655,0,0,0,0,0,ddos
10.0.2.2,10.0.1.3,65453,6379,6,18.5169,99,35343,5.35,1908.68,357.0,262,574,0.188948,0.0764,0.089931,0.490594,3,94,0,0,0,normal
10.0.1.2,10.0.2.2,34899,27017,6,25.4679,42,57498,1.65,2257.66,1369.0,915,2479,0.621169,0.170743,0.072953,1.307869,1,6,0,0,0,normal
10.0.1.3,10.0.2.1,47239,3306,6,4.4352,18,6120,4.06,1379.87,340.0,131,436,0.260894,0.086126,0.064315,0.617798,3,10,0,0,0,normal
10.0.2.1,10.0.1.1,42218,3306,6,1.3308,74,77922,55.61,58554.61,1053.0,771,1747,0.01823,0.005284,0.007251,0.054223,3,72,0,0,0,normal
10.0.1.1,10.0.2.2,45355,8080,6,8.1441,96,69312,11.79,8510.72,722.0,353,1317,0.085727,0.031224,0.030291,0.165887,1,55,0,0,0,normal
10.0.1.2,10.0.2.2,0,0,1,29.0204,445,47170,15.33,1625.41,106.0,46,132,0.065361,0.032506,0.018328,0.145702,0,0,0,0,0,ddos
10.0.1.3,10.0.1.2,65038,161,17,4.7325,12,948,2.54,200.32,79.0,46,105,0.430231,0.181934,0.198018,1.182056,0,0,0,0,0,normal
10.0.1.4,10.0.2.4,43548,3389,6,7.724,26,7904,3.37,1023.3,304.0,221,474,0.30896,0.080574,0.05727,0.866506,8,9,3,14,0,bruteforce
10.0.2.1,10.0.2.2,35257,443,6,14.3253,31,34503,2.16,2408.54,1113.0,355,2200,0.477509,0.199364,0.122068,1.284545,3,30,0,0,0,normal
10.0.2.1,10.0.1.1,62623,605,6,0.3586,1,60,2.79,167.33,60.0,26,80,0.0,0.0,0.0,0.0,1,0,0,1,0,portscan
10.0.2.3,10.0.2.2,56226,443,6,18.8711,92,69092,4.88,3661.26,751.0,245,1304,0.207374,0.049071,0.038424,0.347549,1,61,0,0,0,normal
